iter	Logloss
189	0.1834794357
190	0.1834176902
191	0.183329801
192	0.1831397825
193	0.1830059188
194	0.1827877984
195	0.1826436831
196	0.1824892402
197	0.1822600404
198	0.1820632042
199	0.1819162287
200	0.1817012509
201	0.1816281794
202	0.1814298945
203	0.1812697487
204	0.1811188347
205	0.1809822052
206	0.1808736753
207	0.1807389443
208	0.1806193768
209	0.1804530277
210	0.1803314198
211	0.1802198037
212	0.1800637277
213	0.1798758487
214	0.1796713552
215	0.1795639501
216	0.1793984249
217	0.1793048419
218	0.1790932118
219	0.1790184707
220	0.1789749699
221	0.1788861149
222	0.178765451
223	0.1785876418
224	0.17844712
225	0.17835675
226	0.1782928962
227	0.1781840355
228	0.1780494664
229	0.1778685516
230	0.1778165225
231	0.1776391278
232	0.1775074639
233	0.1774006988
234	0.1772820915
235	0.1771651327
236	0.1770250494
237	0.1768544265
238	0.1767294544
239	0.1765450954
240	0.1764164416
241	0.176331381
242	0.1761973432
243	0.175949235
244	0.1756946083
245	0.1755951323
246	0.1754425082
247	0.1753995313
248	0.1752846435
249	0.1750861574
250	0.1749511842
251	0.1748132637
252	0.1747331983
253	0.1745690856
254	0.1744425283
255	0.1743801688
256	0.1742151714
257	0.1740889396
258	0.1740432439
259	0.173933706
260	0.1738224723
261	0.1737438058
262	0.1736818621
263	0.1735548261
264	0.1734480437
265	0.1733318577
266	0.173161245
267	0.1730316029
268	0.1729267924
269	0.1727696618
270	0.1726701705
271	0.1725980191
272	0.172484641
273	0.1723868246
274	0.1722610843
275	0.1722479507
276	0.1720995283
277	0.1719961032
278	0.1719263252
279	0.1718139834
280	0.1716968469
281	0.1715705701
282	0.1715255502
283	0.1713833844
284	0.1712714379
285	0.1711125094
286	0.1710369609
287	0.1709340577
288	0.1708220139
289	0.170682743
290	0.1705966413
291	0.1704788243
292	0.1703532116
293	0.1702057909
294	0.1700885027
295	0.1700320685
296	0.169962143
297	0.1698645131
298	0.1697899066
299	0.1696475845
300	0.1694415026
301	0.1693683466
302	0.1692436021
303	0.1691624645
304	0.1691123932
305	0.1690353282
306	0.1688716149
307	0.1687805469
308	0.1687005954
309	0.1685710032
310	0.1684830698
311	0.1684473807
312	0.1683798937
313	0.168241591
314	0.1682252385
315	0.1680734112
316	0.1678572759
317	0.1677533139
318	0.1676467747
319	0.167537544
320	0.1674735334
321	0.1673833417
322	0.1672797619
323	0.1672292297
324	0.1671528198
325	0.1670130833
326	0.1669140388
327	0.1668322416
328	0.166791953
329	0.1667507044
330	0.1666265721
331	0.1664450938
332	0.1662634879
333	0.1662003683
334	0.1660932363
335	0.1659277331
336	0.1658126517
337	0.1656702482
338	0.1655066513
339	0.1654058772
340	0.1652713062
341	0.1652008666
342	0.1651375714
343	0.1650768597
344	0.1650337186
345	0.1649911219
346	0.16490962
347	0.1647720135
348	0.1646064536
349	0.1645349732
350	0.1644288275
351	0.1643669302
352	0.1643041465
353	0.164182934
354	0.1640366859
355	0.1639847036
356	0.1638124337
357	0.1637039357
358	0.1636662142
359	0.1635900404
360	0.1635187144
361	0.1633961167
362	0.1632230698
363	0.1631663409
364	0.1630307313
365	0.1629709136
366	0.1628332102
367	0.16276948
368	0.1625785731
369	0.1624614174
370	0.1624028662
371	0.1622774466
372	0.1621548996
373	0.1620875805
374	0.1619964478
375	0.1618861995
376	0.1617912578
377	0.1617147701
378	0.1616264574
379	0.1615140682
380	0.1613637914
381	0.1611930304
382	0.1611265055
383	0.1610303436
384	0.1609128901
385	0.1607689692
386	0.1607086102
387	0.1605630563
388	0.1604094474
389	0.1602774485
390	0.1602053805
391	0.160117614
392	0.1600344314
393	0.1599244117
394	0.159808509
395	0.1596749785
396	0.1595950108
397	0.1595320129
398	0.1594653021
399	0.1593824164
400	0.1592753545
401	0.1591793577
402	0.1590639667
403	0.1589594929
404	0.1588415294
405	0.1587615296
406	0.1586847762
407	0.158586866
408	0.158459104
409	0.1583828144
410	0.1583229499
411	0.1582124733
412	0.1580899585
413	0.1579888168
414	0.1579137962
415	0.1577714421
416	0.1576895454
417	0.1575154939
418	0.1573768331
419	0.1573107673
420	0.1571806818
421	0.1570895965
422	0.1569283239
423	0.1568634134
424	0.1567607373
425	0.1565649844
426	0.1564864524
427	0.1563350444
428	0.1561906948
429	0.1560525776
430	0.1560262077
431	0.1559166385
432	0.1558053689
433	0.1557360552
434	0.1556217686
435	0.1555383878
436	0.1554298248
437	0.1553762114
438	0.1552567012
439	0.1551332126
440	0.1550551246
441	0.1549565549
442	0.1548134919
443	0.1547040047
444	0.1546071337
445	0.1545648495
446	0.1544431596
447	0.1543908653
448	0.1543370864
449	0.1542412486
450	0.1541030824
451	0.154009246
452	0.1539082191
453	0.1538644835
454	0.1537888535
455	0.1536859966
456	0.1536226033
457	0.153530251
458	0.1534290098
459	0.1533114878
460	0.1532013892
461	0.1530825352
462	0.152972883
463	0.1528515384
464	0.152781444
465	0.152674991
466	0.1526295582
467	0.1525821786
468	0.1525387073
469	0.1524850273
470	0.1523238068
471	0.15230278
472	0.152192504
473	0.1521051656
474	0.1520222902
475	0.1519008282
476	0.1518383911
477	0.1517040841
478	0.1515759118
479	0.1514519231
480	0.1513761774
481	0.1512129486
482	0.1511025532
483	0.1510653484
484	0.1509886582
485	0.1509094826
486	0.1508722447
487	0.1507677372
488	0.1506355421
489	0.150541225
490	0.150378437
491	0.1502323576
492	0.1501856546
493	0.1501104536
494	0.1500897734
495	0.150070363
496	0.1500350383
497	0.1498868114
498	0.1498108852
499	0.1497874342
500	0.1497123976
501	0.1496670294
502	0.1496100017
503	0.1495345532
504	0.149462881
505	0.1494129284
506	0.1493287391
507	0.149184851
508	0.1491370421
509	0.1490115749
510	0.1489185466
511	0.1488602827
512	0.1488131333
513	0.1486704866
514	0.1485473281
515	0.1484782247
516	0.1483507124
517	0.148212893
518	0.1481111063
519	0.1480225301
520	0.1479271269
521	0.1478497945
522	0.1477911505
523	0.1476907784
524	0.1476573996
525	0.1475742144
526	0.147505774
527	0.1474027353
528	0.1473137307
529	0.1472515372
530	0.147172807
531	0.1470945052
532	0.1470071815
533	0.1469474949
534	0.1468831444
535	0.1467749893
536	0.146681383
537	0.1465865854
538	0.146469974
539	0.146420186
540	0.1463296434
541	0.1462210961
542	0.1461314485
543	0.1460275355
544	0.1459391216
545	0.145851189
546	0.1457035239
547	0.1456239013
548	0.1455396927
549	0.1454357555
550	0.1453512025
551	0.1452184607
552	0.1450875346
553	0.1450047471
554	0.1449082224
555	0.144798042
556	0.1447926824
557	0.1447219011
558	0.1446332752
559	0.14456787
560	0.144489433
561	0.1444058537
562	0.1443445039
563	0.1442975691
564	0.1442349347
565	0.1442241658
566	0.144108538
567	0.1440367159
568	0.1439574237
569	0.1439158484
570	0.1438861966
571	0.1438811009
572	0.1438444562
573	0.1438158103
574	0.1438056352
575	0.1437700956
576	0.1436663305
577	0.143596967
578	0.1435732498
579	0.143495591
580	0.1434056633
581	0.1433265368
582	0.1432361306
583	0.143097305
584	0.1430913351
585	0.1430265566
586	0.1429479239
587	0.1429369736
588	0.1428231333
589	0.1427612903
590	0.14266305
591	0.1426300005
592	0.1425704165
593	0.1424674885
594	0.142411368
595	0.1423795556
596	0.1423299818
597	0.1423246057
598	0.1421754902
599	0.1420959673
600	0.1420224646
601	0.1419068757
602	0.1418497655
603	0.1417656091
604	0.1417413339
605	0.1416864335
606	0.1416426485
607	0.1415711404
608	0.1414649476
609	0.1413584297
610	0.1413060193
611	0.1412898248
612	0.1412207426
613	0.1411704106
614	0.141100007
615	0.1410948451
616	0.1410454368
617	0.1409869744
618	0.1409493903
619	0.1409155329
620	0.1408331915
621	0.1407527952
622	0.1406684905
623	0.140621457
624	0.1405366422
625	0.1405049951
626	0.1403548388
627	0.140249916
628	0.1401629233
629	0.1400632161
630	0.1399979251
631	0.1399656673
632	0.1399248841
633	0.1398706596
634	0.1398140278
635	0.1397550875
636	0.1396860209
637	0.1395199019
638	0.1394419957
639	0.1394033567
640	0.1393412
641	0.1392509743
642	0.1392050289
643	0.1390845253
644	0.1389993625
645	0.138961696
646	0.1388986649
647	0.1388241729
648	0.1387455406
649	0.1386554451
650	0.1385610972
651	0.1384907773
652	0.138460466
653	0.1384107441
654	0.1383504676
655	0.1382978182
656	0.1382236974
657	0.1381862285
658	0.1380985923
659	0.1379750382
660	0.1378922929
661	0.1378084911
662	0.1377455827
663	0.1376739434
664	0.1375767095
665	0.1375117574
666	0.1373524401
667	0.1372906384
668	0.1372247466
669	0.1371502877
670	0.1371374241
671	0.1370457396
672	0.136960998
673	0.1368744753
674	0.1368200687
675	0.1367579618
676	0.136674671
677	0.1366553269
678	0.1365844956
679	0.1364447141
680	0.136427571
681	0.1363457643
682	0.1362729211
683	0.1362338609
684	0.1361521373
685	0.1360285664
686	0.1359561917
687	0.1358175471
688	0.1357319374
689	0.1356685266
690	0.1355870418
691	0.1355138764
692	0.1353976347
693	0.1353207514
694	0.1352540183
695	0.1352338988
696	0.1351252695
697	0.1350568283
698	0.1349527177
699	0.1349058404
700	0.1348128665
701	0.1347400316
702	0.1346268915
703	0.1345094195
704	0.13440351
705	0.1343561298
706	0.1342475717
707	0.1341748853
708	0.1340878924
709	0.1339978756
710	0.1339056468
711	0.133782884
712	0.1337123293
713	0.1335903085
714	0.1334992423
715	0.1334409534
716	0.1333228823
717	0.1332673804
718	0.1331507277
719	0.1330710075
720	0.1329950806
721	0.1329060894
722	0.1328501502
723	0.132750047
724	0.1326612567
725	0.132595868
726	0.1325342144
727	0.1324604899
728	0.1323879354
729	0.1323353854
730	0.1322662612
731	0.1322029085
732	0.1321324074
733	0.1320773341
734	0.1319828956
735	0.1318815964
736	0.1318443424
737	0.1317771228
738	0.1316830798
739	0.1316340743
740	0.1315909491
741	0.1315526964
742	0.1315059257
743	0.1314468447
744	0.1314285475
745	0.1313916473
746	0.1313283939
747	0.1312853676
748	0.1312406012
749	0.1311947293
750	0.1311560396
751	0.1310757243
752	0.1310091644
753	0.1309743427
754	0.1309195662
755	0.13083574
756	0.1307331616
757	0.1307153753
758	0.1306603187
759	0.1306220833
760	0.1305759976
761	0.1305168756
762	0.1304995923
763	0.130449557
764	0.1303124877
765	0.1302787873
766	0.1301972367
767	0.1301453049
768	0.1300905531
769	0.1300201673
770	0.1299951168
771	0.1299099963
772	0.1298467514
773	0.1298148648
774	0.129716391
775	0.1296187601
776	0.1295452574
777	0.1294564674
778	0.1293810186
779	0.1292834877
780	0.129211568
781	0.1291570964
782	0.1290826371
783	0.1290660962
784	0.1290325356
785	0.1289645407
786	0.1288409691
787	0.1287672271
788	0.1287192123
789	0.1286067554
790	0.1285295832
791	0.1284335851
792	0.1283441589
793	0.1283282444
794	0.1282583535
795	0.1282084256
796	0.1281378005
797	0.1280937179
798	0.1279930029
799	0.1279082782
800	0.1278471111
801	0.1278146966
802	0.1277270329
803	0.1276634663
804	0.1275993884
805	0.1275132202
806	0.1274109471
807	0.1273442883
808	0.127266068
809	0.1271981231
810	0.127117892
811	0.1270597759
812	0.1270052384
813	0.1269681489
814	0.1269276459
815	0.1269130345
816	0.1268691169
817	0.126802491
818	0.1267702831
819	0.12670173
820	0.1266211516
821	0.1265906999
822	0.1265416623
823	0.1264941584
824	0.126436512
825	0.1263232071
826	0.126217587
827	0.1261695802
828	0.1261273942
829	0.1260545682
830	0.1259841248
831	0.1259353594
832	0.1258899593
833	0.1258413834
834	0.1257560731
835	0.1256736868
836	0.1255656921
837	0.1255153848
838	0.1254431434
839	0.1254276085
840	0.1253709686
841	0.1253355854
842	0.1252541745
843	0.1251882989
844	0.1251409106
845	0.1250770634
846	0.1249594628
847	0.1248421258
848	0.1247504074
849	0.1246488609
850	0.1246140473
851	0.1245441892
852	0.1244482199
853	0.1243719136
854	0.1243060714
855	0.1242600847
856	0.124231315
857	0.1241905561
858	0.1240919697
859	0.1240080114
860	0.1239233607
861	0.1238608903
862	0.1238160664
863	0.1236482242
864	0.1235567945
865	0.1235100572
866	0.1234458475
867	0.123335437
868	0.1232405276
869	0.1232258006
870	0.1231936916
871	0.1231189719
872	0.1230626287
873	0.1229458939
874	0.1228467791
875	0.1228036373
876	0.1227094371
877	0.1226503645
878	0.1225645092
879	0.1224938418
880	0.1224088609
881	0.1223369416
882	0.1222630266
883	0.1221924264
884	0.1221021517
885	0.1220300836
886	0.1219746061
887	0.1219311006
888	0.1218651839
889	0.1218212012
890	0.1217582777
891	0.121744235
892	0.1216939934
893	0.1216415752
894	0.1215789569
895	0.1215305296
896	0.1214740546
897	0.1214308631
898	0.1213813307
899	0.1212667237
900	0.1212161029
901	0.1211840762
902	0.1211284255
903	0.121089621
904	0.1209794992
905	0.1208992098
906	0.1208626315
907	0.1207794299
908	0.1207316949
909	0.1206998251
910	0.1206615487
911	0.1205843025
912	0.120567539
913	0.1205548817
914	0.1204788885
915	0.1203902305
916	0.1203217454
917	0.1202911947
918	0.1202194399
919	0.1201609279
920	0.1200412981
921	0.1200016774
922	0.1199604566
923	0.1199226913
924	0.1198676507
925	0.1198170299
926	0.119766673
927	0.1197234405
928	0.1196655636
929	0.1196385588
930	0.1195884081
931	0.119551483
932	0.1194715076
933	0.1194382936
934	0.1193820077
935	0.1193203712
936	0.1192848651
937	0.1192246711
938	0.1191581934
939	0.1190961859
940	0.1190397025
941	0.1189881419
942	0.1189437465
943	0.1188662942
944	0.1188282901
945	0.118781446
946	0.1186802864
947	0.1186322465
948	0.1185688768
949	0.1184980695
950	0.1184020229
951	0.1183097446
952	0.1182656378
953	0.1182367446
954	0.118170111
955	0.1181130256
956	0.1180915043
957	0.1180399929
958	0.1179552185
959	0.1179112357
960	0.1178648613
961	0.1178093009
962	0.1177410015
963	0.1176247027
964	0.1175808924
965	0.1175102927
966	0.117413042
967	0.1173746992
968	0.1172962076
969	0.1172505014
970	0.1172062784
971	0.1170961555
972	0.1170589921
973	0.1170174413
974	0.1169182034
975	0.1168651087
976	0.1168141308
977	0.1167435731
978	0.1167099222
979	0.1165740151
980	0.1165176717
981	0.1164842018
982	0.1164188947
983	0.116354125
984	0.1162835159
985	0.1162721204
986	0.1161997544
987	0.1161403262
988	0.1161120677
989	0.1160204904
990	0.115988604
991	0.115963652
992	0.1158842537
993	0.1157924694
994	0.1157197914
995	0.1156536768
996	0.1155781614
997	0.1155079902
998	0.1154666876
999	0.1154111111
